NM_SENADOR;CD_SENADOR;NM_UF;AN_ELEICAO;NM_SENADOR1;SG_PARTIDO;CS_SEXO;% SENADOR_ID;AN_REFERENCIA1;VL_IAU1;VL_IRL1;VL_IVOT1;VL_IASS1;senador_id_file_ceaps;QT_ANOS_IDADE;VL_REEMBOLSADO;ORIGEM;AN_REFERENCIA;VL_IAU;VL_IRL;VL_IVOT;VL_IASS;Calculation;Produtividade
JOAO CAPIBERIBE;3394;AP;2010;JOAO CAPIBERIBE;PSB;MASCULINO;33942017;2017;0.1555555556;0.1379310345;0.1634792572;0.9538461538;33942017;71;509948.87;file_eleitos;2017;0.1555555556;0.1379310345;0.1634792572;0.9538461538;1.4108120011;0.3527030003
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982014;2014;0.2826855124;0.5652173913;0.2742212062;0.7661290323;33982014;;0;file_eleitos;2014;0.2826855124;0.5652173913;0.2742212062;0.7661290323;1.8882531422;0.4720632855
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982013;2013;0.3472222222;0.3504273504;0.2742212062;0.7731092437;33982013;;0;file_eleitos;2013;0.3472222222;0.3504273504;0.2742212062;0.7731092437;1.7449800226;0.4362450056
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982015;2015;0.5426540284;0.568627451;0.2742212062;0.8031496063;33982015;;0;file_eleitos;2015;0.5426540284;0.568627451;0.2742212062;0.8031496063;2.188652292;0.547163073
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982017;2017;0.2666666667;0.7413793103;0.2742212062;0.7846153846;33982017;;0;file_eleitos;2017;0.2666666667;0.7413793103;0.2742212062;0.7846153846;2.0668825679;0.516720642
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982016;2016;0.4522058824;0.5272727273;0.2742212062;0.8681318681;33982016;;0;file_eleitos;2016;0.4522058824;0.5272727273;0.2742212062;0.8681318681;2.121831684;0.530457921
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982011;2011;0.2481203008;0.2394366197;0.2742212062;0.746031746;33982011;;0;file_eleitos;2011;0.2481203008;0.2394366197;0.2742212062;0.746031746;1.5078098727;0.3769524682
CRISTOVAM BUARQUE;3398;DF;2010;CRISTOVAM BUARQUE;PDT;MASCULINO;33982012;2012;0.2509505703;0.2348993289;0.2742212062;0.7777777778;33982012;;0;file_eleitos;2012;0.2509505703;0.2348993289;0.2742212062;0.7777777778;1.5378488832;0.3844622208
DEMOSTENES TORRES;3399;GO;2010;DEMOSTENES TORRES;DEM;MASCULINO;33992012;2012;0.0266159696;0.0067114094;0.3184665305;0.9473684211;33992012;57;96114.88;file_eleitos;2012;0.0266159696;0.0067114094;0.3184665305;0.9473684211;1.2991623305;0.3247905826
DEMOSTENES TORRES;3399;GO;2010;DEMOSTENES TORRES;DEM;MASCULINO;33992011;2011;0.2481203008;0.3169014085;0.3184665305;0.9285714286;33992011;57;247356.53;file_eleitos;2011;0.2481203008;0.3169014085;0.3184665305;0.9285714286;1.8120596683;0.4530149171
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952014;2014;0.0812720848;0.1594202899;0.2520342179;0.9758064516;36952014;48;350057.46;file_eleitos;2014;0.0812720848;0.1594202899;0.2520342179;0.9758064516;1.4685330442;0.367133261
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952015;2015;0.2417061611;0.2549019608;0.2520342179;0.8976377953;36952015;48;378970.03;file_eleitos;2015;0.2417061611;0.2549019608;0.2520342179;0.8976377953;1.6462801351;0.4115700338
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952013;2013;0.1805555556;0.0854700855;0.2520342179;0.974789916;36952013;48;375873.43;file_eleitos;2013;0.1805555556;0.0854700855;0.2520342179;0.974789916;1.4928497749;0.3732124437
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952017;2017;0.6277777778;0.4827586207;0.2520342179;0.9230769231;36952017;48;375321.04;file_eleitos;2017;0.6277777778;0.4827586207;0.2520342179;0.9230769231;2.2856475395;0.5714118849
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952011;2011;0.3984962406;0.1901408451;0.2520342179;0.9841269841;36952011;48;270527.16;file_eleitos;2011;0.3984962406;0.1901408451;0.2520342179;0.9841269841;1.8247982877;0.4561995719
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952016;2016;0.2830882353;0.5636363636;0.2520342179;0.9230769231;36952016;48;372467.29;file_eleitos;2016;0.2830882353;0.5636363636;0.2520342179;0.9230769231;2.0218357399;0.505458935
LINDBERGH FARIAS;3695;RJ;2010;LINDBERGH FARIAS;PT;MASCULINO;36952012;2012;0.1711026616;0.1476510067;0.2520342179;0.9682539683;36952012;48;364313.83;file_eleitos;2012;0.1711026616;0.1476510067;0.2520342179;0.9682539683;1.5390418545;0.3847604636
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412014;2014;0.1307420495;0.0579710145;0.2268770851;0.8455284553;37412014;61;297033.62;file_eleitos;2014;0.1307420495;0.0579710145;0.2268770851;0.8455284553;1.2611186043;0.3152796511
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412017;2017;0.1583333333;0.0344827586;0.2268770851;0.8923076923;37412017;61;352392.83;file_eleitos;2017;0.1583333333;0.0344827586;0.2268770851;0.8923076923;1.3120008694;0.3280002173
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412016;2016;0.2536764706;0.0363636364;0.2268770851;0.8571428571;37412016;61;394455.84;file_eleitos;2016;0.2536764706;0.0363636364;0.2268770851;0.8571428571;1.3740600492;0.3435150123
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412013;2013;0.15625;0.1367521368;0.2268770851;0.8205128205;37412013;61;298936.11;file_eleitos;2013;0.15625;0.1367521368;0.2268770851;0.8205128205;1.3403920424;0.3350980106
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412015;2015;0.191943128;0.0522875817;0.2268770851;0.7716535433;37412015;61;392837.72;file_eleitos;2015;0.191943128;0.0522875817;0.2268770851;0.7716535433;1.2427613381;0.3106903345
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412012;2012;0.2357414449;0.1879194631;0.2268770851;0.8968253968;37412012;61;391410.72;file_eleitos;2012;0.2357414449;0.1879194631;0.2268770851;0.8968253968;1.5473633899;0.3868408475
PAULO BAUER;3741;SC;2010;PAULO BAUER;PSDB;MASCULINO;37412011;2011;0.1992481203;0.2253521127;0.2268770851;0.8174603175;37412011;61;258730.59;file_eleitos;2011;0.1992481203;0.2253521127;0.2268770851;0.8174603175;1.4689376355;0.3672344089
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232014;2014;0.0883392226;0.4492753623;0.2678887489;0.8225806452;38232014;76;144331.81;file_eleitos;2014;0.0883392226;0.4492753623;0.2678887489;0.8225806452;1.628083979;0.4070209948
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232012;2012;0.2091254753;0.3959731544;0.2678887489;0.7777777778;38232012;76;179224.38;file_eleitos;2012;0.2091254753;0.3959731544;0.2678887489;0.7777777778;1.6507651563;0.4126912891
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232017;2017;0.1138888889;0.1034482759;0.2678887489;0.9384615385;38232017;76;175683.97;file_eleitos;2017;0.1138888889;0.1034482759;0.2678887489;0.9384615385;1.4236874521;0.355921863
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232013;2013;0.1701388889;0.4615384615;0.2678887489;0.8403361345;38232013;76;263300.97;file_eleitos;2013;0.1701388889;0.4615384615;0.2678887489;0.8403361345;1.7399022338;0.4349755584
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232016;2016;0.1102941176;0.0727272727;0.2678887489;0.8791208791;38232016;76;172961.28;file_eleitos;2016;0.1102941176;0.0727272727;0.2678887489;0.8791208791;1.3300310184;0.3325077546
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232015;2015;0.2559241706;0.1568627451;0.2678887489;0.905511811;38232015;76;183695.11;file_eleitos;2015;0.2559241706;0.1568627451;0.2678887489;0.905511811;1.5861874756;0.3965468689
BENEDITO DE LIRA;3823;AL;2010;BENEDITO DE LIRA;PP;MASCULINO;38232011;2011;0.0902255639;0.4788732394;0.2678887489;0.8650793651;38232011;76;163840.65;file_eleitos;2011;0.0902255639;0.4788732394;0.2678887489;0.8650793651;1.7020669173;0.4255167293
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602011;2011;0.0601503759;0.2183098592;0.2410214809;0.7301587302;45602011;58;370438.24;file_eleitos;2011;0.0601503759;0.2183098592;0.2410214809;0.7301587302;1.2496404462;0.3124101115
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602017;2017;0.1111111111;0.6551724138;0.2410214809;0.8769230769;45602017;58;447119.08;file_eleitos;2017;0.1111111111;0.6551724138;0.2410214809;0.8769230769;1.8842280828;0.4710570207
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602016;2016;0.1066176471;0.3454545455;0.2410214809;0.8021978022;45602016;58;463456.45;file_eleitos;2016;0.1066176471;0.3454545455;0.2410214809;0.8021978022;1.4952914757;0.3738228689
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602012;2012;0.1064638783;0.3355704698;0.2410214809;0.7619047619;45602012;58;460001.07;file_eleitos;2012;0.1064638783;0.3355704698;0.2410214809;0.7619047619;1.444960591;0.3612401477
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602014;2014;0.1236749117;0.347826087;0.2410214809;0;45602014;58;466253.38;file_eleitos;2014;0.1236749117;0.347826087;0.2410214809;0;0.7125224796;0.1781306199
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602013;2013;0.1423611111;0.3162393162;0.2410214809;0.7394957983;45602013;58;464521.52;file_eleitos;2013;0.1423611111;0.3162393162;0.2410214809;0.7394957983;1.4391177066;0.3597794267
SERGIO PETECAO;4560;AC;2010;SERGIO PETECAO;PMN;MASCULINO;45602015;2015;0.2132701422;0.1960784314;0.2410214809;0.8031496063;45602015;58;462861.19;file_eleitos;2015;0.2132701422;0.1960784314;0.2410214809;0.8031496063;1.4535196608;0.3633799152
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752016;2016;0.3345588235;0.2363636364;0.2206205281;0.7252747253;45752016;62;262078.34;file_eleitos;2016;0.3345588235;0.2363636364;0.2206205281;0.7252747253;1.5168177132;0.3792044283
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752017;2017;0.3194444444;0.4310344828;0.2206205281;0.9384615385;45752017;62;278951.18;file_eleitos;2017;0.3194444444;0.4310344828;0.2206205281;0.9384615385;1.9095609937;0.4773902484
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752013;2013;0.375;0.5213675214;0.2206205281;0;45752013;62;390293.96;file_eleitos;2013;0.375;0.5213675214;0.2206205281;0;1.1169880494;0.2792470124
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752015;2015;0.4218009479;0.2549019608;0.2206205281;0.8031496063;45752015;62;406615.32;file_eleitos;2015;0.4218009479;0.2549019608;0.2206205281;0.8031496063;1.700473043;0.4251182608
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752012;2012;0.2737642586;0.3288590604;0.2206205281;0.9126984127;45752012;62;374339.59;file_eleitos;2012;0.2737642586;0.3288590604;0.2206205281;0.9126984127;1.7359422597;0.4339855649
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752014;2014;0.2049469965;0.3333333333;0.2206205281;0;45752014;62;327271.78;file_eleitos;2014;0.2049469965;0.3333333333;0.2206205281;0;0.7589008579;0.1897252145
LIDICE DA MATA;4575;BA;2010;LIDICE DA MATA;PSB;FEMININO;45752011;2011;0.2781954887;0.4718309859;0.2206205281;0.8253968254;45752011;62;281105.93;file_eleitos;2011;0.2781954887;0.4718309859;0.2206205281;0.8253968254;1.7960438281;0.449010957
RODRIGO ROLLEMBERG;4593;DF;2010;RODRIGO ROLLEMBERG;PSB;MASCULINO;45932014;2014;0.1625441696;0.1304347826;0.2429967455;0.9032258065;45932014;;0;file_eleitos;2014;0.1625441696;0.1304347826;0.2429967455;0.9032258065;1.4392015041;0.359800376
RODRIGO ROLLEMBERG;4593;DF;2010;RODRIGO ROLLEMBERG;PSB;MASCULINO;45932012;2012;0.4942965779;0.355704698;0.2429967455;0.8571428571;45932012;;0;file_eleitos;2012;0.4942965779;0.355704698;0.2429967455;0.8571428571;1.9501408785;0.4875352196
RODRIGO ROLLEMBERG;4593;DF;2010;RODRIGO ROLLEMBERG;PSB;MASCULINO;45932011;2011;0.6015037594;0.3732394366;0.2429967455;0.9285714286;45932011;;0;file_eleitos;2011;0.6015037594;0.3732394366;0.2429967455;0.9285714286;2.14631137;0.5365778425
RODRIGO ROLLEMBERG;4593;DF;2010;RODRIGO ROLLEMBERG;PSB;MASCULINO;45932013;2013;0.3333333333;0.3675213675;0.2429967455;0.9327731092;45932013;;0;file_eleitos;2013;0.3333333333;0.3675213675;0.2429967455;0.9327731092;1.8766245556;0.4691561389
VITAL DO REGO;4645;PB;2010;VITAL DO REGO;PMDB;MASCULINO;46452011;2011;0.2556390977;0.7957746479;0.215995149;0.8650793651;46452011;55;215750.78;file_eleitos;2011;0.2556390977;0.7957746479;0.215995149;0.8650793651;2.1324882597;0.5331220649
VITAL DO REGO;4645;PB;2010;VITAL DO REGO;PMDB;MASCULINO;46452014;2014;0.1978798587;0.2463768116;0.215995149;0.8780487805;46452014;55;288397.83;file_eleitos;2014;0.1978798587;0.2463768116;0.215995149;0.8780487805;1.5383005997;0.3845751499
VITAL DO REGO;4645;PB;2010;VITAL DO REGO;PMDB;MASCULINO;46452012;2012;0.2699619772;0.389261745;0.215995149;0.880952381;46452012;55;383512.41;file_eleitos;2012;0.2699619772;0.389261745;0.215995149;0.880952381;1.7561712521;0.439042813
VITAL DO REGO;4645;PB;2010;VITAL DO REGO;PMDB;MASCULINO;46452013;2013;0.4618055556;0.6324786325;0.215995149;0.8823529412;46452013;55;342924.06;file_eleitos;2013;0.4618055556;0.6324786325;0.215995149;0.8823529412;2.1926322782;0.5481580696
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972011;2011;0.1278195489;0.6549295775;0.2123715167;0.9126984127;46972011;56;379859.94;file_eleitos;2011;0.1278195489;0.6549295775;0.2123715167;0.9126984127;1.9078190557;0.4769547639
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972014;2014;0.1872791519;0.652173913;0.2123715167;0.9105691057;46972014;56;382400.15;file_eleitos;2014;0.1872791519;0.652173913;0.2123715167;0.9105691057;1.9623936874;0.4905984218
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972016;2016;0.2169117647;0.7454545455;0.2123715167;0.9230769231;46972016;56;429605.98;file_eleitos;2016;0.2169117647;0.7454545455;0.2123715167;0.9230769231;2.0978147499;0.5244536875
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972015;2015;0.2440758294;0.431372549;0.2123715167;0.937007874;46972015;56;409183.83;file_eleitos;2015;0.2440758294;0.431372549;0.2123715167;0.937007874;1.8248277691;0.4562069423
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972017;2017;0.1361111111;0.3275862069;0.2123715167;0.9692307692;46972017;56;424367.34;file_eleitos;2017;0.1361111111;0.3275862069;0.2123715167;0.9692307692;1.6452996039;0.411324901
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972013;2013;0.2465277778;0.7179487179;0.2123715167;0.9075630252;46972013;56;420982.53;file_eleitos;2013;0.2465277778;0.7179487179;0.2123715167;0.9075630252;2.0844110376;0.5211027594
ANGELA PORTELA;4697;RR;2010;ANGELA PORTELA;PT;FEMININO;46972012;2012;0.1711026616;0.6040268456;0.2123715167;0.8968253968;46972012;56;414270.32;file_eleitos;2012;0.1711026616;0.6040268456;0.2123715167;0.8968253968;1.8843264208;0.4710816052
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212013;2013;0.1770833333;0.547008547;0.2735696092;0.8739495798;47212013;55;318030.66;file_eleitos;2013;0.1770833333;0.547008547;0.2735696092;0.8739495798;1.8716110694;0.4679027674
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212016;2016;0.2132352941;0.3636363636;0.2735696092;0.8681318681;47212016;55;305915.14;file_eleitos;2016;0.2132352941;0.3636363636;0.2735696092;0.8681318681;1.7185731351;0.4296432838
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212014;2014;0.0989399293;0.5072463768;0.2735696092;0;47212014;55;183500.93;file_eleitos;2014;0.0989399293;0.5072463768;0.2735696092;0;0.8797559154;0.2199389788
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212017;2017;0.1555555556;0.8103448276;0.2735696092;0.9846153846;47212017;55;329374.49;file_eleitos;2017;0.1555555556;0.8103448276;0.2735696092;0.9846153846;2.224085377;0.5560213442
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212011;2011;0.1428571429;0.2605633803;0.2735696092;0.7739130435;47212011;55;171722.48;file_eleitos;2011;0.1428571429;0.2605633803;0.2735696092;0.7739130435;1.4509031759;0.362725794
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212012;2012;0.144486692;0.1812080537;0.2735696092;0;47212012;55;221216.3;file_eleitos;2012;0.144486692;0.1812080537;0.2735696092;0;0.5992643549;0.1498160887
EDUARDO AMORIM;4721;SE;2010;EDUARDO AMORIM;PSC;MASCULINO;47212015;2015;0.2985781991;0.4248366013;0.2735696092;0;47212015;55;355302;file_eleitos;2015;0.2985781991;0.4248366013;0.2735696092;0;0.9969844096;0.2492461024
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632013;2013;0.09375;0.0683760684;0.2143570418;0.9213483146;47632013;60;207605.15;file_eleitos;2013;0.09375;0.0683760684;0.2143570418;0.9213483146;1.2978314247;0.3244578562
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632012;2012;0.0950570342;0.0536912752;0.2143570418;0.931372549;47632012;60;251195.18;file_eleitos;2012;0.0950570342;0.0536912752;0.2143570418;0.931372549;1.2944779002;0.323619475
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632015;2015;0.1374407583;0.4379084967;0.2143570418;0.9527559055;47632015;60;302582.4;file_eleitos;2015;0.1374407583;0.4379084967;0.2143570418;0.9527559055;1.7424622023;0.4356155506
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632017;2017;0.0888888889;0.1034482759;0.2143570418;0.8307692308;47632017;60;302582.4;file_eleitos;2017;0.0888888889;0.1034482759;0.2143570418;0.8307692308;1.2374634373;0.3093658593
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632011;2011;0.1052631579;0.1197183099;0.2143570418;0.9047619048;47632011;60;255917.87;file_eleitos;2011;0.1052631579;0.1197183099;0.2143570418;0.9047619048;1.3441004143;0.3360251036
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632014;2014;0.1024734982;0.1449275362;0.2143570418;0.9150943396;47632014;60;301065.69;file_eleitos;2014;0.1024734982;0.1449275362;0.2143570418;0.9150943396;1.3768524159;0.344213104
VICENTINHO ALVES;4763;TO;2010;VICENTINHO ALVES;PR;MASCULINO;47632016;2016;0.0919117647;0.2727272727;0.2143570418;0.9010989011;47632016;60;299890.52;file_eleitos;2016;0.0919117647;0.2727272727;0.2143570418;0.9010989011;1.4800949803;0.3700237451
GARIBALDI ALVES;4935;RN;2010;GARIBALDI ALVES;PMDB;MASCULINO;49352012;2012;0.0684410646;0;0.2971973506;0.5833333333;49352012;95;120200.7;file_eleitos;2012;0.0684410646;0;0.2971973506;0.5833333333;0.9489717485;0.2372429371
GARIBALDI ALVES;4935;RN;2010;GARIBALDI ALVES;PMDB;MASCULINO;49352013;2013;0.0173611111;0;0.2971973506;0;49352013;95;132692.42;file_eleitos;2013;0.0173611111;0;0.2971973506;0;0.3145584617;0.0786396154
GARIBALDI ALVES;4935;RN;2010;GARIBALDI ALVES;PMDB;MASCULINO;49352011;2011;0.022556391;0.0422535211;0.2971973506;0.5603448276;49352011;95;65530.24;file_eleitos;2011;0.022556391;0.0422535211;0.2971973506;0.5603448276;0.9223520902;0.2305880226
GARIBALDI ALVES;4935;RN;2010;GARIBALDI ALVES;PMDB;MASCULINO;49352014;2014;0.0247349823;0;0.2971973506;0;49352014;95;9184.99;file_eleitos;2014;0.0247349823;0;0.2971973506;0;0.3219323329;0.0804830832
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882016;2016;0.5110294118;0.6181818182;0.3003861645;0.9340659341;49882016;73;167090.43;file_eleitos;2016;0.5110294118;0.6181818182;0.3003861645;0.9340659341;2.3636633285;0.5909158321
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882011;2011;0.8496240602;0.5915492958;0.3003861645;0.9126984127;49882011;73;108602.86;file_eleitos;2011;0.8496240602;0.5915492958;0.3003861645;0.9126984127;2.6542579331;0.6635644833
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882015;2015;0.6232227488;0.4248366013;0.3003861645;0.8818897638;49882015;73;144937.71;file_eleitos;2015;0.6232227488;0.4248366013;0.3003861645;0.8818897638;2.2303352784;0.5575838196
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882013;2013;0.7013888889;0.5555555556;0.3003861645;0.8907563025;49882013;73;121660.01;file_eleitos;2013;0.7013888889;0.5555555556;0.3003861645;0.8907563025;2.4480869115;0.6120217279
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882017;2017;0.2388888889;0.6724137931;0.3003861645;0.8923076923;49882017;73;134989.96;file_eleitos;2017;0.2388888889;0.6724137931;0.3003861645;0.8923076923;2.1039965388;0.5259991347
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882014;2014;0.5724381625;0.6666666667;0.3003861645;0.9193548387;49882014;73;114444.32;file_eleitos;2014;0.5724381625;0.6666666667;0.3003861645;0.9193548387;2.4588458324;0.6147114581
ANA AMELIA;4988;RS;2010;ANA AMELIA;PP;FEMININO;49882012;2012;0.7300380228;0.4362416107;0.3003861645;0.9523809524;49882012;73;124669.28;file_eleitos;2012;0.7300380228;0.4362416107;0.3003861645;0.9523809524;2.4190467504;0.6047616876
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902011;2011;0.2180451128;0.2816901408;0.2478161662;0.873015873;49902011;59;221686.79;file_eleitos;2011;0.2180451128;0.2816901408;0.2478161662;0.873015873;1.6205672929;0.4051418232
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902014;2014;0.1554770318;0.5942028986;0.2478161662;0.8130081301;49902014;59;342042.8;file_eleitos;2014;0.1554770318;0.5942028986;0.2478161662;0.8130081301;1.8105042267;0.4526260567
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902012;2012;0.2015209125;0.2147651007;0.2478161662;0.8015873016;49902012;59;308272.29;file_eleitos;2012;0.2015209125;0.2147651007;0.2478161662;0.8015873016;1.465689481;0.3664223703
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902015;2015;0.2582938389;0.6274509804;0.2478161662;0.8031496063;49902015;59;334708.56;file_eleitos;2015;0.2582938389;0.6274509804;0.2478161662;0.8031496063;1.9367105918;0.4841776479
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902013;2013;0.2430555556;0.2735042735;0.2478161662;0.7478991597;49902013;59;325879.1;file_eleitos;2013;0.2430555556;0.2735042735;0.2478161662;0.7478991597;1.5122751549;0.3780687887
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902016;2016;0.1911764706;1;0.2478161662;0.7912087912;49902016;59;363350.03;file_eleitos;2016;0.1911764706;1;0.2478161662;0.7912087912;2.230201428;0.557550357
JORGE VIANA;4990;AC;2010;JORGE VIANA;PT;MASCULINO;49902017;2017;0.3166666667;0.775862069;0.2478161662;0.8461538462;49902017;59;340340.36;file_eleitos;2017;0.3166666667;0.775862069;0.2478161662;0.8461538462;2.186498748;0.546624687
EDUARDO BRAGA;4994;AM;2010;EDUARDO BRAGA;PMDB;MASCULINO;49942012;2012;0.3346007605;0.2080536913;0.3044014515;0.9603174603;49942012;57;354484.02;file_eleitos;2012;0.3346007605;0.2080536913;0.3044014515;0.9603174603;1.8073733636;0.4518433409
